"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"abcb4",1024.32270839517,-0.365502181050447,0.342282460892039,-1.06783789066461,0.285593642932997,0.651583431319845
"abcb6a",134.149626452364,-0.421704938975578,0.3065811768686,-1.37550825292944,0.168973928879621,0.509492321114122
"abcb7",250.644134424175,0.408589787995667,0.217570925670278,1.87796134403947,0.060386453424565,0.30893812255115
"abcb8",51.6114255201582,0.235080365830136,0.354325083980234,0.663459564277558,0.507036268517264,0.809830451784224
"abcb9",43.1073417605669,0.37763938594043,0.278048458728264,1.35817831059979,0.17440711111681,0.516595496035764
"abcc10",32.2759919928301,1.38228540198301,0.475139337836642,2.90922113137737,0.00362330476641349,0.0497139171912162
"abcc1",46.5137354853441,1.35032327346867,0.488708171133309,2.76304623746578,0.00572646537177647,0.0708849374199358
"abcc12",55.301470991077,-0.864823690788913,0.344138030833771,-2.51301400398449,0.0119704583074364,0.11884490622549
"abcc2",962.767344288936,0.467402903720902,0.311824593093203,1.498928930154,0.133892070258553,0.454523865584118
"abcc3",28.4003348835081,0.0922827493042371,0.377466811447801,0.244479107846012,0.806859780658309,0.942463096535774
"abcc4",94.0972050528574,0.251339365487957,0.392478274850588,0.640390517369755,0.521918746195649,0.816178354869046
"abcc6a",164.927266873073,0.0609691889438537,0.546552062247564,0.111552390257449,0.911178323380982,0.974438964957455
"abcc8",30.4985092778276,0.912760947276355,0.648543874842119,1.40740045921883,0.159308675118676,0.494089744653938
"abcc9",59.9795976442972,0.855593423195125,0.277891397082958,3.07887697199819,0.00207782468078306,0.0321564382159568
"abcd3a",383.864084833863,0.157687162955782,0.215291164733637,0.732436759078689,0.463902029326105,0.785553503288086
"abcd4",23.6140248144966,0.215011787299836,0.472647712281526,0.454909188625813,0.649174572102531,0.878140860343481
"abce1",279.19310644439,0.158829219444755,0.322534260485808,0.492441389654305,0.622407345755817,0.865542821374288
"abcf1",247.652760704705,0.550781013883561,0.281712733556289,1.95511579093569,0.0505694048409794,0.280390050232205
"abcf3",85.1623542725772,0.564505715909331,0.450478966647199,1.2531233591455,0.210160816167393,0.564374075541918
"abcg1",14.8261607009335,0.116101610294089,0.57449115619826,0.202094686822335,0.839842701472042,0.9531321444538
"abcg2a",204.42109599064,0.572467732684354,0.658795729242151,0.868960904380626,0.384868515038609,0.730152122548188
"abcg2b",69.6438519345724,-0.773313631991142,0.303117499352347,-2.55120088296926,0.0107352429568818,0.109909207841693
"abcg2d",84.7763471970102,-1.1336760527883,0.601867358740749,-1.88359783318407,0.059619395181838,0.307171522122273
"abcg4a",3.84533930794664,-0.671977455200265,0.870055442791463,-0.772338660447097,0.439913873429144,0.768669477618996
"abcg5",354.784349917404,-0.0577927161068524,0.262360310840711,-0.220279949820384,0.825653134395625,0.948448440620936
"abcg8",141.996737190281,0.503420823964058,0.250553800112222,2.00923244324603,0.0445124885702118,0.263408255204516
"abch1",2.46865508924183,0.00358047339762478,1.16026541928714,0.00308590891196654,0.997537804830944,NA
"abhd10b",104.281524292831,0.084540921326633,0.255623482107184,0.330724394448177,0.740852674158613,0.91838518963737
"abhd11",8.21843911097425,0.542016351233791,0.647491974385753,0.83710126561488,0.402535649068476,0.743306090787462
"abhd13",39.2698819668412,0.280982030213577,0.354111406499526,0.793484832898071,0.427495402542515,0.760748124237677
"abhd14a",14.4573169688961,0.541090313994465,0.596913116242046,0.906480858388535,0.364681391943725,0.716926040066801
"abhd14b",51.3886789767616,-0.31589936027915,0.405787306280227,-0.778485071834646,0.436283103832443,0.765828214164979
"abhd15a",41.0640247617407,-0.111453769100285,0.586348766753476,-0.19008101563407,0.84924564620071,0.954880923141372
"abhd16a",154.904240514596,0.245176330981594,0.190232202025715,1.28882664643945,0.197458360111652,0.548022070022726
"abhd17ab",48.4770683573793,0.615481384865638,0.534992566222045,1.15044848045643,0.249959202122794,0.614752404563025
"abhd17b",4.84033950830332,0.523607199828339,0.711160506903189,0.736271481255945,0.461565498289711,0.78409892734036
"abhd18",216.64809879359,0.206572808824816,0.1933426202611,1.0684287227816,0.285327166400917,0.651583431319845
"abhd3",25.5752421937667,1.22130352220393,0.517811968023452,2.35858496447231,0.0183447598045941,0.155722210291732
"abhd4",47.1381769785448,-0.161432649689439,0.4377483347112,-0.368779586096981,0.71229202180554,0.906144252561634
"abhd5a",283.871931230476,0.648121946455014,0.534058666757522,1.21357818306744,0.224908842327514,0.583746286681866
"abhd6b",15.8205227924183,1.90657490207285,0.957844509673717,1.99048476325485,0.0465375607954038,0.270909204757675
"abhd8a",4.17466188794574,0.084289127156691,0.797394442361607,0.105705686770346,0.91581586824359,0.975655110761363
"abhd8b",3.30434313743884,-0.0587799655266489,1.07106677839594,-0.0548798326232092,0.956234198896719,0.988252846214972
"abi1a",109.579854370481,0.11432177969711,0.223728100056657,0.51098534188669,0.609361320806499,0.859698413132159
"abi2b",77.0948921093203,0.00431080019238123,0.252420453057981,0.0170778561727367,0.986374504551207,0.995424954526369
"abitram",24.4791283938166,-0.220489978455199,0.333047077189328,-0.662038473107083,0.50794656536689,0.810380419949023
"abl1",94.5173852980282,0.36071566196766,0.374562176680054,0.963032800494906,0.335531062959535,0.694929059139784
"abl2",43.8211815477304,0.43259369491106,0.432550504593356,1.00009985034636,0.317262188554078,0.681190324184695
"ablim2",9.50107684330431,0.281832943930149,0.579696817891388,0.486173004977498,0.626844509294325,0.867812759606239
"abr",56.8048222841241,0.175207390049887,0.341902901381105,0.512447801238721,0.608337643687904,0.859698413132159
"abracl",17.7403059780604,-5.22848662692921e-05,0.482675183398243,-0.000108323087798266,0.999913570680836,0.999987980549854
"abraxas2",34.5313010980621,-0.117525079755168,0.35534906436266,-0.330731361192568,0.740847411342798,0.91838518963737
"abt1",33.686125893879,-0.29045849971954,0.31609010688267,-0.918910441658826,0.358142417917417,0.712176841523738
"abtb1",138.695027669081,-0.764659228425067,0.565247550339015,-1.3527864525312,0.176123861975929,0.519210684267435
"abtb2b",22.1367248617603,-0.189864079190577,0.425582518215771,-0.446127533589892,0.655505125013325,0.880405479298217
"acaa2",67.4360578326925,0.266913813313,0.370617815566047,0.720186138125447,0.471410397525438,0.788772860105826
"acaca",1464.22682703262,0.782618099071174,0.39315467921006,1.9906111778795,0.0465236504169332,0.270909204757675
"acacb",645.340980510827,-0.341590166397598,0.537557774569429,-0.635448285853932,0.525136084535998,0.81668361958859
"acad8",52.3858163858669,-0.684488977781914,0.362472126087833,-1.88839066101334,0.0589735241634578,0.305574691763989
"acad9",96.7070606082415,0.284510198111354,0.318570348091604,0.893084368384293,0.37181199335747,0.720966419462959
"acadl",192.375406732531,0.603511463075277,0.239971401710834,2.51493077413662,0.0119055758223835,0.118453986143411
"acadm",466.213005506371,0.578024703617407,0.220304367297534,2.62375508351476,0.00869662962652158,0.0955768616897842
"acads",168.399171405287,0.00490310435310901,0.233558240418079,0.0209930694131462,0.98325118426596,0.99511445727456
"acadsb",56.461488054472,-0.136375373230057,0.420445985534813,-0.324358842567104,0.745666375597311,0.920044816991777
"acadvl",222.065234835323,0.674073283285626,0.326926032557002,2.06185257874224,0.0392217734815466,0.246075721122201
"acap1",36.6905522775414,0.0456232591848247,0.471801301348712,0.0967001554561296,0.922964516374431,0.978230097242194
"acap3b",5.0337652033274,0.522199698952113,0.925752776608926,0.564081158757043,0.572698900006232,0.84295197741315
"acat1",58.9181673063352,-0.499980290155521,0.33091567848424,-1.51089937003191,0.130814091401896,0.449743493762298
"acat2",510.333865406897,-3.40629918658939,0.677917811615503,-5.02464919526463,5.04353589738517e-07,8.55373289153437e-05
"acbd3",156.190296111769,0.773859950319667,0.442250885067052,1.74982114552996,0.0801491807261016,0.352983920155867
"acbd5a",476.589409420197,0.253633443448652,0.302821316407689,0.837567997053366,0.402273372902748,0.743047931815605
"acbd6",27.6719151745729,0.797479139521317,0.325858533147291,2.44731703607359,0.0143924177705599,0.133466552842999
"acbd7",706.321529382165,0.569312191778077,0.211183969501814,2.69581158608342,0.00702173718511315,0.082746847014539
"accs",40.1533394527749,0.753510974542763,0.457301650576878,1.64773289926293,0.0994074937890177,0.391232698641897
"acd",13.3284497597014,-0.313437842157337,0.417053358291526,-0.751553334665249,0.452319715442594,0.778008811779035
"ace2",103.387185911715,-4.06099736400159,2.12103759169272,-1.91462771801261,NA,NA
"ace",406.102104092998,0.521752284283637,1.24658542367144,0.418545150918718,0.675548582221054,0.887088898955823
"acer2",92.8753632680286,0.0947441919685004,0.309185912416878,0.306431141147065,0.75927640081169,0.924589994679932
"acer3",8.50752344000437,0.534711249161377,0.707514618282925,0.755760001763743,0.449793102082562,0.776447672860464
"ache",31.072177617216,0.129620549160084,0.39383710791828,0.329122234939273,0.742063298568274,0.919066942906617
"acin1a",418.96616655134,-0.00409670156385792,0.17112740179711,-0.0239394832203144,0.980900880242951,0.99435863835143
"acin1b",485.731381458223,0.0808178111796931,0.196876200169584,0.410500665443963,0.681438715444941,0.890765148621789
"ackr3a",13.4176588326881,0.175463328189735,0.641971129554116,0.273319655841227,0.784607507185841,0.934372214395
"ackr4b",41.9042228059996,0.472891077665454,0.512832351898793,0.922116313283565,0.356467908639196,0.711077187464947
"acmsd",923.229053478085,0.273856437739446,0.27245218834731,1.00515411309652,0.314822646797745,0.679569362581746
"aco1",1262.86535466294,0.242786585792384,0.249354578999237,0.973660025682252,0.330225371585482,0.690000318157744
"aco2",334.192919984358,0.827753130819305,0.314930235566006,2.62836983350179,0.00857951831855313,0.0952372846548701
"acod1",13.0807277432593,0.193950299590085,0.516082814794526,0.375812358075331,0.707056399758694,0.904259358608548
"acot11b",111.306234283653,0.299495453850858,0.263530366834104,1.13647416595217,0.255758171549982,0.620680148521698
"acot13",34.6789772522247,0.572110358473965,0.373176744552639,1.53308148705731,0.125255778492094,0.440563416459553
"acot20",11.9027759674423,-1.25646464639781,0.671070200304614,-1.87232966957477,0.0611610084717007,0.310522889478389
"acot7",2.2231322870855,0.716296324136085,1.14774994305739,0.624087440360055,0.532570161757948,NA
"acot8",26.4675757552638,-0.0752205866509048,0.38970823658541,-0.193017697829487,0.846945107847132,0.954287980693421
"acox1",526.515832841383,0.727516705991801,0.245946506013412,2.95802822241405,0.00309613775543177,0.0444067674059356
"acox3",247.371301036002,0.495392787458238,0.202258782400464,2.44930173898398,0.0143133484808399,0.133033274496213
"acp1",49.8493409393231,0.0105332070270756,0.333236263396473,0.0316088258814244,0.97478400487258,0.992831658212389
"acp2",508.858043675586,-0.170139152940813,0.256124449783347,-0.664283136907591,0.506509111848274,0.809538657244337
"acp5a",21.8019841376798,-0.67166046785239,0.547617622394915,-1.22651361166026,0.220005456230094,0.57748528305879
"acp6",30.4074507748126,0.281694307504772,0.418680833351996,0.672813955321295,0.501065658351831,0.805378790152314
"acsbg2",285.184829782552,0.613470288069496,0.481277347313359,1.27467102180079,0.202425707753592,0.554463089952437
"acsf2",147.913405381027,-0.312613650597456,0.267042649056238,-1.1706506496332,0.241739229463465,0.606319875576073
"acsf3",4.24919953349796,-0.397404059678953,0.839446011250461,-0.473412291383659,0.635919062382205,0.872477590547467
"acsl1a",146.434735366088,0.291613591800588,0.661096319195346,0.44110605872912,0.65913621748755,0.881732655652046
"acsl2",10.636393183312,0.521401248154088,0.55360970223094,0.941821008650937,0.346284287293904,0.703292193431208
"acsl3a",0.937098130012315,1.74022591207547,1.94664071277533,0.89396358591228,0.371341374554328,NA
"acsl3b",275.651299417408,0.54098782619137,0.436485675557471,1.23941713665731,0.215191058386841,0.571551834761335
"acsl4a",339.293737973036,0.747678831932294,0.40797320286859,1.83266652484801,0.0668521783914066,0.323466231387362
"acsl5",0.616811364023014,0.82535895472661,2.11327936618731,0.390558374785861,0.696123698670427,NA
"acsl6",1.04453703102098,2.61707415095619,1.88431365601316,1.38887395026018,0.164871083091604,NA
"acss1",22.2093560516377,0.0611314961687507,0.49552986399109,0.123365917194952,0.901817345010647,0.970738542352297
"acss2",355.754871761939,-0.688952596398468,0.467217512371322,-1.47458641458397,0.140323769538976,0.46429330906792
"acss3",2.03483273783296,-1.33488814500478,1.42273360344386,-0.938255863060771,0.348112936118808,NA
"acta1b",12.1531237151006,3.14616279666604,1.0855425271406,2.89824002100892,0.00375263281556131,0.0509361076310224
"acta2",15.7616724116329,0.216007119612765,0.633675264213613,0.340879835164197,0.733194045835904,0.915435279906379
"actb1",137.996116334513,1.66601187620425,0.556254277639739,2.99505449786985,0.00274395811059895,0.0398770802804446
"actb2",3816.53648691297,0.874729386873859,0.31064353685343,2.81586217995767,0.00486465303323763,0.0627673780782684
"actc1a",14.5137054679462,-4.51680092695024,2.12279616867298,-2.12776007117717,NA,NA
"actl6a",63.8956991733368,-0.108190091821432,0.378125185112583,-0.28612241681077,0.7747843628184,0.930838936151719
"actmap",15.6550376670184,0.14904693661493,0.497251530973435,0.299741533873513,0.764374314926354,0.927253108995801
"actn1",243.983360222179,0.06508455306722,0.295276896923802,0.220418711200476,0.825545074301354,0.948448440620936
"actn2b",23.1848042747791,-6.95923617214563,2.95023939057433,-2.3588716883042,NA,NA
"actn4",594.425730161996,0.730147515174434,0.237810013261698,3.0702976092556,0.00213845566088807,0.0329090122331802
"actr10",185.658765572348,0.220236801071206,0.225023453298242,0.978728207407377,0.327714290831878,0.687768712700428
"actr1b",374.072112621828,0.25034177614972,0.218606468524502,1.14517094502929,0.25213835161836,0.616841176502417
"actr5",12.9021891116004,1.047380044004,0.545382845575068,1.92044918996236,0.0548011852825884,0.29434351549243
"actr6",13.872071355617,0.842331789675114,0.513697031291982,1.63974432080441,0.10105833947329,0.394708153531598
"actr8",32.672275267697,0.241124508492,0.342727938572194,0.703544944414294,0.481716207915764,0.794298219547182
"acvr1ba",14.9399720696433,-0.96217738375981,0.431941746979943,-2.22756283801503,0.0259096811124364,0.19365750294443
"acvr1l",110.732980385815,0.17939747529196,0.214909331072203,0.83475889295699,0.403853475058771,0.744235859548766
"acvr2ab",138.982268411953,0.00230101427534897,0.241000596164003,0.00954775345776781,0.99238211066649,0.997414351330305
"acvrl1",25.5153765475531,1.29712505155621,0.420220997529836,3.08676876972124,0.00202344929825739,0.0314926815568896
"acy3.2",289.187637794612,0.255343463906068,0.249130701366569,1.02493776361331,0.305392554556733,0.67108004472588
"acyp1",2.32715861624589,-0.640788993254328,1.08566391851857,-0.590227769684665,0.555037956958721,NA
"ada",9.94287452856409,1.26601346098855,0.836709957230463,1.51308520957382,0.130258016041904,0.448529810248489
"ada2b",4.27904664389087,1.18213458060967,0.898388017807005,1.31583965633836,0.188227865920179,0.535547669016407
"adad1",1.66560532512379,-0.122625043941752,1.18751574199184,-0.103261826016783,0.917755172035314,NA
"adal",368.570028574479,-0.495564695867635,0.21777741391042,-2.2755559769457,0.0228725987431467,0.179350391765256
"adam10a",78.8884627427498,0.573894709358983,0.431726426605534,1.32930178463073,0.183748425731478,0.529671148378405
"adam12b",27.5916365336783,0.388820285324232,0.609038418265719,0.638416680562495,0.523202475468957,0.816330747745547
"adam17a",118.568706801936,0.316262376036603,0.252981571821316,1.25013997565002,0.211248418958058,0.565978602708613
